0,17,1,0,21,0,6,3,0,4,4,9,2,22,12,0,8,0,33,25,2,0,2,6,0,7,3,22,13,0,19,38,1,0,17,20,3,6,15,5,9,9,25,25,4,10,23,0,0,0
0,0,0,0,0,0,13,13,10,26,16,6,15,9,19,29,7,14,3,12,3,2,6,8,9,2,4,9,3,5,0,15,12,26,5,8,9,10,17,2,14,26,7,6,3,1,4,1,0,0
33,16,8,10,1,27,7,5,3,6,5,4,14,10,13,12,0,3,1,8,0,5,6,8,0,0,3,5,0,18,0,4,9,11,0,0,3,12,4,0,11,0,36,26,0,7,0,0,0,0
7,2,5,4,3,0,4,4,2,0,2,24,22,26,63,7,10,2,1,14,5,8,7,35,2,2,0,1,5,8,5,2,0,0,6,4,2,5,2,2,0,0,2,0,0,0,0,0,0,10
0,0,3,0,21,31,0,22,22,20,6,7,6,25,13,18,15,1,23,28,2,13,7,19,4,20,13,13,11,10,15,7,2,7,15,13,12,14,19,15,0,16,26,38,0,8,11,2,0,0
0,1,1,0,0,0,0,21,12,22,4,9,9,3,11,2,10,13,5,7,2,8,5,7,6,0,2,5,5,4,15,26,0,7,8,15,8,18,10,0,8,29,2,33,3,7,0,0,0,0
0,0,29,0,0,36,0,0,16,10,6,2,4,28,19,5,5,4,3,35,17,4,4,22,2,9,4,17,4,10,15,6,9,0,23,9,3,16,4,3,7,2,33,22,0,1,6,3,3,0
0,0,0,0,1,17,0,16,2,2,3,12,21,12,4,2,8,17,0,30,17,0,28,9,7,0,13,17,0,0,0,30,7,4,13,7,10,27,0,0,0,9,23,42,3,1,0,0,0,0
0,0,0,0,0,4,10,15,0,13,13,10,0,0,13,2,3,2,6,8,1,6,0,9,3,2,0,16,10,0,19,0,2,0,5,1,0,4,7,2,0,6,3,6,0,0,2,0,0,0
3,0,21,0,0,0,15,7,22,11,0,8,0,35,28,15,24,9,6,36,0,4,6,27,6,0,1,10,0,3,18,3,19,0,15,0,18,5,5,0,12,4,17,63,0,1,2,1,0,0
0,0,0,0,0,0,0,7,14,0,0,9,7,23,5,2,5,2,14,10,4,1,2,10,2,4,12,4,1,2,7,2,9,2,30,14,16,12,6,24,0,0,17,45,4,0,0,0,0,0
0,0,0,0,0,0,0,47,5,4,3,15,21,3,2,0,14,0,43,0,2,0,0,12,1,18,1,11,2,0,10,1,6,1,8,0,0,8,0,4,8,0,0,34,0,0,0,0,0,0
19,0,0,0,0,0,5,4,32,2,0,0,1,51,13,10,3,4,21,13,5,3,12,7,1,16,7,13,9,3,19,5,5,4,14,7,2,12,3,8,3,3,10,3,0,0,1,0,1,0
0,7,0,0,1,0,0,21,8,0,3,41,3,54,17,8,6,6,7,14,9,1,0,9,11,11,1,21,7,5,4,0,12,5,26,3,4,21,17,18,8,16,6,10,0,0,0,0,1,0
0,0,0,0,0,0,0,69,5,3,5,0,11,23,15,3,16,5,10,0,7,5,3,15,20,5,0,24,6,3,12,8,3,2,18,6,1,12,3,4,14,27,9,3,0,13,55,7,0,0
0,0,0,0,0,0,0,3,28,3,2,8,3,7,24,0,8,11,22,5,12,7,3,16,6,10,2,15,4,7,11,6,7,1,8,11,8,28,7,3,4,4,0,43,0,1,6,1,0,0
0,0,0,0,0,0,0,103,1,3,1,15,20,0,28,5,9,6,12,5,4,4,5,17,7,2,1,0,1,8,0,9,9,34,3,0,6,2,4,8,3,0,9,22,3,0,5,0,1,3
0,41,0,0,0,0,7,21,40,8,3,12,3,17,9,7,6,0,2,12,1,0,4,22,1,5,7,29,1,3,3,15,1,0,6,3,12,3,7,4,15,19,23,25,4,0,2,0,0,6
0,0,0,0,0,0,20,0,3,6,0,31,12,0,6,11,7,3,5,6,4,2,2,13,2,2,2,13,4,2,29,2,6,3,0,5,2,19,6,5,0,5,28,4,6,28,5,1,33,0
0,0,20,0,36,0,0,22,11,1,1,4,4,20,15,13,6,3,11,20,0,1,0,18,6,2,6,13,8,10,35,0,9,2,21,2,3,16,12,9,7,27,25,61,0,0,0,4,5,0
0,0,0,0,0,10,4,6,39,0,4,0,6,32,13,1,9,10,4,2,9,0,6,36,7,11,17,16,4,4,16,12,4,2,10,10,1,1,48,5,7,15,27,68,0,0,2,0,0,0
1,0,0,0,0,0,0,36,7,3,0,0,0,28,9,0,1,4,0,0,0,0,3,0,0,0,0,21,0,0,5,0,11,0,5,0,0,8,0,0,5,6,0,21,0,0,0,1,9,0
0,0,0,0,0,0,0,47,15,5,8,22,0,18,4,26,5,8,23,14,7,3,5,28,0,7,19,0,8,10,14,0,10,0,0,0,27,26,8,13,18,5,35,46,0,0,6,5,1,2
0,0,0,0,0,0,0,33,12,19,6,6,6,57,21,3,10,6,16,2,12,6,11,16,7,3,6,10,27,7,18,7,6,0,29,2,9,15,3,3,0,53,14,23,6,9,0,7,0,0
0,0,0,0,55,30,7,19,6,4,2,1,1,18,2,9,2,0,4,8,0,3,0,5,0,0,7,3,0,0,8,0,10,0,7,7,0,5,0,0,7,12,12,0,0,0,8,40,18,1
29,6,0,0,0,0,0,4,1,10,3,2,0,25,9,4,9,10,2,0,13,16,2,10,0,3,0,14,0,1,8,3,1,3,8,4,1,17,1,0,0,11,32,63,1,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,50,0,42,0,26,1,20,30,6,3,6,0,11,0,24,0,13,0,22,3,0,18,5,4,0,39,1,6,52,0,3,0,7,0,6,4,0,0,0
0,0,3,0,0,0,67,7,2,22,1,5,1,7,5,2,1,6,5,7,11,0,5,10,2,2,5,9,5,3,2,15,3,0,7,4,7,0,9,4,0,3,2,25,0,1,0,0,0,0
11,0,0,12,7,5,6,23,8,0,11,14,0,24,18,4,8,0,24,23,0,0,0,14,0,4,2,10,0,11,16,1,3,7,3,2,2,8,1,10,0,35,20,26,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,24,0,2,18,49,0,0,0,6,2,0,3,0,0,0,5,9,0,24,0,5,0,13,8,0,0,0,5,0,3,0,0,12,0,10,0,33,0,0,1,0
10,0,0,5,13,0,5,20,10,1,0,27,0,34,6,5,4,3,16,18,2,2,0,17,25,9,2,13,5,0,9,1,9,0,21,5,3,18,6,26,6,0,17,18,0,0,0,0,6,0
0,0,0,0,0,6,24,0,3,4,3,6,2,15,6,4,8,1,3,18,10,0,3,16,1,1,7,11,3,4,20,6,1,12,16,2,1,9,3,0,8,10,14,4,9,1,7,3,0,0
